C(CN)CP=O,-1.4,C,6.0
CC(C)C[C](C)C,3.4,C,6.0
C[CH-]CC(C)[CH-]C,3.7,C,6.0
CCOC[CH]C,1.3,C,6.0
CC(C)SCNC,1.3,C,6.0
C=CCOS,1.2,C,6.0
CCCCCC[NH3+],2.1,C,6.0
CCCC(N)S,1.0,C,6.0
CCCCCOS,2.4,C,6.0
C(C(F)F)OCF,1.4,C,6.0
CCOCBr,1.3,C,6.0
CC(=C)CI,2.7,C,6.0
CC(NC[CH2])O,0.0,C,6.0
[2H]C1=C(N=C(N=C1[2H])[2H])[2H],-0.4,C,6.0
COCCOBr,0.7,H,1.0
CCCSOOS,1.9,C,6.0
COCl=O,1.8,C,6.0
CCSNC=O,0.4,O,8.0
CCCCCCNO,1.6,C,6.0
[CH2-]CCCSC[CH2+],2.5,C,6.0
[2H]C([2H])(C([2H])([2H])Br)Cl,1.6,C,6.0
CCCCC[CH2-],3.9,H,1.0
CC(C)CNF,1.2,C,6.0
[3H][I-]CI,2.3,C,6.0
C(CO)NCS,-0.5,I,53.0
CC(C=C)Cl,1.9,C,6.0
CCCCN(C)F,1.6,C,6.0
CO/C=C/OC,0.4,C,6.0
[2H]C([3H])([3H])PBr,0.9,C,6.0
[2H]C([2H])([2H])SCl,1.3,H,1.0
[2H]C([3H])(PF)I,1.2,H,1.0
CCCCCCC[S-],3.9,H,1.0
CCN/C=C/C,1.4,C,6.0
CCC=NCC,0.7,C,6.0
C(=S)(S)S,1.5,C,6.0
CCCCCSS,2.7,S,16.0
[2H]OC(CO)CO,-1.8,C,6.0
[2H]N([2H])CCCCCCC,2.6,O,8.0
C(SSCl)(Cl)Cl,3.1,C,6.0
CCCCP[O-],0.6,Cl,17.0
C([C@@H](F)Br)O,0.8,C,6.0
C(CNCCI)N,0.0,C,6.0
COP(O)ON,-1.2,C,6.0
C(PCl)PCl,1.3,O,8.0
[2H]C(F)Br,1.4,P,15.0
CCC(N)NCN,-0.9,H,1.0
COSCCO,-0.2,C,6.0
CPPP,-0.3,C,6.0
CCC(C)(C)[N],0.8,P,15.0
C[14CH2]I,2.1,C,6.0
CN(C)C(F)F,1.2,C,6.0
CCC[OH+]CCCO,0.6,C,6.0
CCC(C)[CH-]C,3.2,C,6.0
C(F)P(F)F,1.5,C,6.0
[2H]C([2H])(C)CC([2H])([2H])CCO,2.0,F,9.0
CCCCN[CH]C,1.6,C,6.0
CC[C@@H](C)SC,2.2,C,6.0
CC(ON)Br,0.6,C,6.0
C1CC1CCO,1.0,C,6.0
CC(SS)SS,2.2,C,6.0
C/C=C/CP,0.8,S,16.0
C1CCOCOC1,0.4,C,6.0
C[C@H](CCNC)O,-0.1,C,6.0
COP(C)P,-0.1,C,6.0
CSCSSSC,2.1,C,6.0
C1=NN=NN=N1,-1.4,S,16.0
C(=O)([O-])[IH+],1.3,N,7.0
[2H]C([2H])CCCCCCC([2H])[2H],3.9,O,8.0
C1CN[C@H]1Br,0.9,C,6.0
C=CCNCS,0.8,C,6.0
COCNCI,0.5,C,6.0
CCOCNP,0.0,C,6.0
CCC(C)CNC,1.5,C,6.0
C(C(NN)S)S,-0.2,C,6.0
CCC(CC)C[NH3+],1.3,C,6.0
C([18F])I,1.3,C,6.0
C(N)S(=O)[O-],-2.0,C,6.0
C(CC[NH3+])CCN,-0.6,O,8.0
CC(Cl)(Cl)Cl,2.4,C,6.0
C1C(CN1)Br,0.4,Cl,17.0
CCCCCCC[CH]C,4.5,C,6.0
CCONCCO,-0.5,C,6.0
CC[C@@H](CSC)N,0.9,C,6.0
COI(C)C,1.9,C,6.0
[CH2]CCNCCF,1.0,C,6.0
CCC(C)[S-],1.8,C,6.0
CCCN(C)CS,1.5,C,6.0
CC(SCN)I,1.2,C,6.0
CCCNC([NH3+])N,-0.9,C,6.0
CCC(CN)CN,-0.5,C,6.0
CCCC(CC)CC,4.3,C,6.0
C(CCSP)CO,0.4,C,6.0
C[S](C)[OH2+],0.4,C,6.0
C(N)SOOO,-0.8,C,6.0
CC(C(C)O)[NH3+],-0.5,O,8.0
[2H]CP(P)PP,-0.4,C,6.0
CS(C)(C)I,1.8,P,15.0
CC[PH+](CC)O,0.2,C,6.0
CSCCSCN,0.7,C,6.0
C[C@H](CCN)OC,-0.1,C,6.0
C(SN)I,0.5,C,6.0
CNP(C)C,-0.3,C,6.0
CCC(CC)F,2.4,C,6.0
C1SCS[CH]S1,2.2,C,6.0
[C@H]([C@@H](Cl)Br)(Cl)Br,3.3,C,6.0
[2H]C([2H])([2H])N1C=CC=C1,1.2,C,6.0
CCC[CH]OCC,2.0,C,6.0
CCOCCCCO,0.8,C,6.0
CCPN(F)F,0.6,C,6.0
CC(CCCI)I,4.1,C,6.0
C[I+]I,2.4,C,6.0
[2H]C(CCCCCC)C([2H])([2H])C([2H])([2H])C([2H])([2H])[2H],5.0,I,53.0
C(C(I)I)P,1.7,C,6.0
COCP(C)C,-0.1,C,6.0
C(O)(F)(F)Br,1.2,C,6.0
C(CO)[N]CCO,-1.4,F,9.0
C(/C=C/S)S,1.0,C,6.0
CCCC(C)[O],1.2,C,6.0
[2H]C([2H])([2H])C([2H])(C)CCN,1.0,C,6.0
C(CBr)C=S,1.0,C,6.0
CC(C)(F)F,1.6,C,6.0
CSCN=C,2.1,C,6.0
CCC[C@@H](F)S,2.3,C,6.0
C(=S)(Br)Br,2.6,C,6.0
[3H]CC(C)(CC)CC,3.6,Br,35.0
CCCC[C@H](C)CC,4.3,C,6.0
C(CSSCCN)N,-1.0,C,6.0
CCOC(Br)Br,2.2,C,6.0
[3H]CCCCCCCC,3.9,C,6.0
CSSC(F)F,1.9,C,6.0
CCCCNNCl,1.1,C,6.0
[2H]C([2H])(C([2H])([2H])C([2H])([2H])Br)C([2H])([2H])Cl,2.3,C,6.0
[2H]CC(OC([2H])([2H])[2H])OC([2H])([2H])[2H],0.5,H,1.0
CCOCCSI,1.9,H,1.0
C[17O]P([17O]C)[17O]C,0.1,C,6.0
CNC(=S)[S],0.7,C,6.0
CCC(S)S,1.9,C,6.0
C(CO)N(Br)Br,0.5,C,6.0
CN(C)CCCP,0.3,C,6.0
CCC(CC)CCI,4.5,C,6.0
CC(=N)I,0.9,C,6.0
C(N(CF)I)F,1.5,C,6.0
CCC(P)PP,0.5,C,6.0
CSCCN=O,0.2,C,6.0
COC(OC)O[CH2+],0.2,C,6.0
[2H]C(Cl)(Br)Br,2.6,C,6.0
C(OO)(F)Cl,0.8,Br,35.0
[2H]C([2H])([2H])NCCCO,-0.5,O,8.0
CC(C(C)Cl)Cl,2.3,C,6.0
COSCCl,1.2,C,6.0
CCNC(N)S,-0.2,C,6.0
CPSC,0.4,C,6.0
CCCCOPCC,1.6,C,6.0
CC(NI)O,0.0,C,6.0
C[C@H](CC(C)N)N,-0.4,C,6.0
CNCCCO,-0.5,C,6.0
CP(C)CCSC,0.6,C,6.0
C([C@H](CF)N)O,-1.0,C,6.0
C(CI)F,1.7,C,6.0
C1=C=C=CS1,-0.1,C,6.0
CCCC([CH2-])Cl,2.5,C,6.0
C(C[35SH])N,-0.4,C,6.0
C(OCP)P,-0.4,C,6.0
CC[C@@H](CO)Cl,1.1,C,6.0
CC[C@@H](C)SS,2.3,C,6.0
C(/C=C\Cl)Br,1.9,C,6.0
CSCC[CH2],1.8,C,6.0
C(CN)CNNN,-1.8,C,6.0
CCC(CC)I,3.4,N,7.0
[2H]C1=CC(=C(C=C1[2H])[2H])[2H],2.1,C,6.0
CCC[C@H](N)O,0.0,C,6.0
CC(C)CNNC,0.9,C,6.0
[2H]C(C)(S)I,1.7,C,6.0
CC[13CH2]Br,2.1,C,6.0
C[NH2+]CI=N,1.1,C,6.0
[2H]CCC(C)(C)C,3.0,C,6.0
CCC[NH2+]CCOC,0.5,C,6.0
[2H][13CH]([C@]([2H])(CO)O)O,-1.8,C,6.0
CCOCCOI,1.1,H,1.0
CC(CN)COC,-0.1,C,6.0
C(CBr)NI,0.9,C,6.0
CCPPPPPP,-0.3,C,6.0
CCCCPCCN,0.2,P,15.0
CCC[C@@H](N)F,1.0,C,6.0
CN(C)COCl,1.0,C,6.0
CCCCCNS,2.1,C,6.0
C(CSP)N,-0.6,C,6.0
CCS[C@H](N)O,-0.1,C,6.0
C1CC[I+]C1,3.0,C,6.0
CCCPSI,2.1,C,6.0
C(CC(Br)Br)CBr,3.4,C,6.0
C(C(Cl)Cl)P,1.2,C,6.0
C[C@@H](C=O)I,1.0,C,6.0
CCC(C[O-])CBr,2.6,C,6.0
[CH]C[C@@H](CO)O,-0.2,C,6.0
C(C(I)I)Cl,2.6,C,6.0
CCNCCCl,0.8,C,6.0
C(=NBr)Br,2.2,C,6.0
CC(CI)S,2.1,Br,35.0
CNCP(O)O,-1.4,C,6.0
C(O[CH]OO)OO,-1.0,C,6.0
CO[PH+](OC)OC,0.1,O,8.0
C1=NC=NN=N1,-0.9,C,6.0
CC(C(O)Cl)O,0.0,N,7.0
[2H]C([2H])([2H])C(C)(C([2H])([2H])[2H])C([2H])([2H])[2H],2.5,C,6.0
C[CH]C(F)(F)F,2.2,H,1.0
C(/C=C\Br)O,0.5,C,6.0
CN(CCO)N,-1.2,C,6.0
CC(C)CC=N,1.1,C,6.0
C(Cl)(Cl)I,2.3,C,6.0
CCN(C)C[CH],1.0,Cl,17.0
COOOCl,1.0,C,6.0
[3H]CC(C)SCC,2.0,O,8.0
[2H]I(C)S,1.8,C,6.0
C(F)(F)(F)[S],1.7,H,1.0
CCN(F)I,1.1,F,9.0
COSSOC,1.0,C,6.0
CNOCCl,0.5,C,6.0
[13CH3]SCCCl,1.5,C,6.0
C([C@H](CO)O)N,-2.0,C,6.0
[2H]C([2H])(C([3H])([3H])NC([3H])([3H])C([2H])([2H])O)O,-1.4,C,6.0
CC(CBr)OC,1.3,H,1.0
CCCCCCCO,2.7,C,6.0
CC[C@H](CSC)O,1.2,C,6.0
C(OC=O)OI,0.9,C,6.0
CPNCOPS,0.0,O,8.0
CC(CCO)I,1.4,C,6.0
C(CSCO)S,0.6,C,6.0
CCOC[C@@H](C)O,0.2,C,6.0
CCCOCC,1.3,C,6.0
C(O)(O)P(S)S,-0.2,C,6.0
[CH]C(CCN)N,-0.9,O,8.0
CCC(NC)O,0.2,C,6.0
CN(C)CCP,-0.1,C,6.0
CCCC(CN)Cl,1.2,C,6.0
[2H]C([2H])(C([2H])([2H])Cl)N(C)C,0.3,C,6.0
CCC(C)CCCl,3.0,H,1.0
CNN(C)I,0.4,C,6.0
C(CCF)CCP,1.3,C,6.0
CS[I-]COP,1.6,C,6.0
C(#[15N])Br,1.1,C,6.0
C(CCO)CCO[O],0.0,C,6.0
C1SSSSSS1,2.5,C,6.0
C(C(CO)F)N,-1.0,S,16.0
C[P+](C)(C)O,-0.5,C,6.0
C([O])(Cl)(Cl)Cl,1.5,C,6.0
C([C@@H](CCl)Cl)N,0.5,Cl,17.0
C[CH]CCCCOC,2.4,C,6.0
CCSF,1.4,C,6.0
CC[S+]1CC1,1.0,C,6.0
C(CP=O)P,-1.1,C,6.0
C(C(F)Cl)(F)Cl,2.4,C,6.0
[3H]C(=O)SCC,1.0,C,6.0
C(=C\Cl)\F,1.2,C,6.0
CCC(COC)Cl,1.6,C,6.0
C(SBr)Br,2.3,C,6.0
C1COPO1,-0.2,Br,35.0
C(C=[C]Br)O,0.5,C,6.0
C(C(CO)NO)O,-2.0,C,6.0
CC(C)CNC[CH2],1.5,C,6.0
C(/C=C/Cl)Br,1.9,C,6.0
CC[NH2+]C[C+](C)C,1.5,C,6.0
C([15NH]C(Cl)Cl)O,0.7,C,6.0
[CH2+]CCCBr,2.8,C,6.0
C=CSNI,1.1,C,6.0
CCC(CC)OP,1.8,C,6.0
C(CSS)C=O,0.4,C,6.0
CCCC1C[CH+]1,3.0,C,6.0
C(COCO)CI,1.0,C,6.0
CN(O)Br,0.3,C,6.0
C[C@@H]([C@@H](N)I)N,-0.4,C,6.0
CC(CNC)CI,1.7,C,6.0
[2H]C(CC)(CO)N,-0.4,C,6.0
CC(CCO)O,-0.4,C,6.0
C[NH2+]CC1CC1,0.5,C,6.0
CCCC(C)ON,1.0,C,6.0
[2H]C([2H])(CN([2H])C([2H])([2H])C([2H])([2H])O[2H])O,-1.4,C,6.0
CC(C)NCNO,-0.2,H,1.0
COOOOOC,0.3,C,6.0
COOC(O)O,-1.0,O,8.0
[2H]C([2H])([2H])C(C)(C([2H])([2H])[2H])O,0.5,O,8.0
CCSCl,1.6,H,1.0
CC(C)OC(C)C,1.5,C,6.0
CCOOCOOO,0.0,C,6.0
CCCCOBr,2.3,O,8.0
CC(C)NC[CH2],0.9,C,6.0
[2H]CC(C)(C)Cl,1.8,C,6.0
CC[C@H](C)CP,1.6,C,6.0
C[N-]C1CCC1,0.7,C,6.0
CCNNCC,0.3,C,6.0
[2H]C1(C(C(C(C1([2H])[2H])([2H])Br)([2H])[2H])([2H])[2H])[2H],2.3,C,6.0
C(CF)C(N)N,-0.8,H,1.0
C[C@H](CN)SC,0.4,C,6.0
C(COCCOO)O,-1.4,C,6.0
CCON(N)N,-0.8,C,6.0
C(CC=S)CBr,1.4,N,7.0
CC(C(S)Cl)Cl,2.3,C,6.0
C(CCOO)CN,-0.6,C,6.0
[CH2]CCCCCCBr,4.4,C,6.0
CCSC=S,1.6,C,6.0
C=CCC=[PH2+],-0.3,C,6.0
COOO[S-],0.7,C,6.0
[2H]C(=C(Cl)Cl)[2H],2.3,O,8.0
CC(CCF)Br,2.1,H,1.0
[2H]C([2H])([2H])C(C([2H])([2H])[2H])(C([2H])([2H])[2H])OC([2H])([2H])[2H],0.9,C,6.0
CC(C)CSO,1.3,H,1.0
CC(CNC)Br,1.0,C,6.0
CCCN(C)CCl,1.8,C,6.0
CCC=CCCl,2.1,C,6.0
CCOCSF,1.3,C,6.0
[2H]C(CC)CN(C)C,1.7,C,6.0
[C@@H]([C@@H](F)Cl)(F)Cl,2.4,C,6.0
C(=N)Br,0.9,C,6.0
COP(C)O,-0.5,C,6.0
[2H]P(C)POO,-0.6,C,6.0
CN=I[S-],1.5,P,15.0
C(C[O])CI,1.0,C,6.0
CCSSCCS,1.6,C,6.0
C(CO)C(O)Br,0.1,C,6.0
[13CH3][13CH]([13CH3])O[13CH]([13CH3])[13CH3],1.5,C,6.0
CC(C([CH2])Cl)Cl,2.3,H,1.0
C(CI)C(O)Cl,1.8,C,6.0
C(COP)C=N,-0.5,C,6.0
[2H]C(C)CCCCCCC,4.5,C,6.0
[CH]OCCCO,-0.2,C,6.0
C#[P+]I,0.7,C,6.0
C[C@@H]([C@H](C)I)F,2.5,C,6.0
C(C=CCBr)Br,2.1,C,6.0
C[S@](=O)Cl,0.4,C,6.0
CCC([CH]C)[CH][CH],3.7,C,6.0
CC(NCN)I,0.1,C,6.0
C1NNSN1,-0.4,C,6.0
CNCNC=O,-0.8,N,7.0
C1CSCS1,1.4,C,6.0
C[P+](=O)F,-0.3,C,6.0
CCC[C@@H](O)F,1.3,C,6.0
CCCCCCCC[CH2],4.5,C,6.0
CN(C)C(Br)Br,2.0,C,6.0
[2H]C(CCN)CN,-0.9,C,6.0
CC(CBr)O,0.7,C,6.0
C(C(F)F)O,0.4,C,6.0
C1NCPO1,-0.5,C,6.0
[2H]C([2H])(CCl)N([2H])[2H],-0.1,C,6.0
C(O)SC=S,0.7,H,1.0
C1OC(O1)Cl,0.7,C,6.0
[CH2-][NH2+]CCCCN,-0.4,C,6.0
[2H]C(C)(C)CCCCC,4.3,C,6.0
CCN(S)SC,1.6,C,6.0
CCN(CF)Cl,1.4,C,6.0
CCC[C@@H](C)F,2.3,C,6.0
CCC(CC)C[N-]C,1.8,C,6.0
[2H]C(CC)(CC)Br,2.8,C,6.0
CCCCC[CH]C,4.4,C,6.0
[CH]NCCCF,0.5,C,6.0
C(CONO)O,-1.3,C,6.0
CCSC(C)CS,2.0,O,8.0
CC(C)NC(C)C,1.4,C,6.0
C(CC=[SH+])C[S-],0.9,C,6.0
CC[C@@H](CI)NC,1.9,C,6.0
C1C[I-]C1,2.5,C,6.0
CSC([NH3+])N,-0.7,C,6.0
C(C(F)Br)(F)F,2.3,H,1.0
[2H]CC(C[2H])CC=C,2.7,F,9.0
COCCCN[CH],0.0,C,6.0
CCCC(C)SCl,2.9,C,6.0
CSNCCO,-0.4,C,6.0
C1CN1SS,1.0,C,6.0
CCC[S+](CC)CC,2.5,C,6.0
C(NSP)O,-0.5,C,6.0
CCCCC[C-],3.9,C,6.0
CCSNC=S,1.0,C,6.0
CC(C)CPC,1.2,C,6.0
CCC[C@@H](N)O,0.0,C,6.0
CSS(C)(C)C,1.3,C,6.0
[2H]C([2H])([2H])C(C([2H])([2H])[2H])(C([2H])([2H])[2H])S,1.5,C,6.0
C[13C](=O)Br,0.8,H,1.0
CCCN=S,2.2,C,6.0
C(CC[O-])CC[O-],2.2,C,6.0
[2H]OC(C[O+]([2H])[2H])C[O+]([2H])[2H],-1.8,C,6.0
[CH](Cl)Br,1.7,H,1.0
CC[C@H](CI)O,1.6,C,6.0
CC(C)P=O,-0.1,C,6.0
CC[C+](C)CC,3.2,C,6.0
C(O)SI,1.1,C,6.0
C1=[C+]N=NN=C1,-0.7,C,6.0
C(#N)Br,1.1,C,6.0
[2H]C1=C(SC=C1)[2H],1.8,C,6.0
C(CI)N=N,2.0,C,6.0
CN(C)C(O)O,-0.8,C,6.0
CCSC(C)N,0.8,C,6.0
CC(C)(C)SP,1.3,C,6.0
[2H]C([2H])([2H])NC=CNC([2H])([2H])[2H],0.5,C,6.0
C1CONOC1,0.0,H,1.0
CCNC=S,0.5,C,6.0
C(C(Cl)Cl)(F)Cl,2.7,C,6.0
CC(OP)S,0.8,Cl,17.0
C(CCNCN)CN,-1.3,C,6.0
CCCOCCC,2.0,C,6.0
C(CN)COS,0.0,C,6.0
CS[C]=S,1.3,C,6.0
C=CCOCS,1.1,C,6.0
[2H]PCI,0.7,C,6.0
C(OOO)(Cl)Cl,1.1,H,1.0
CCC(F)F,2.0,O,8.0
CC(C)PCF,1.2,C,6.0
CCPCPC,0.1,C,6.0
C(/C=C/CN)N,-1.3,C,6.0
CCOSC,0.9,C,6.0
CCCOCPO,0.3,C,6.0
[2H]C(C)C([2H])C([2H])C=O,1.1,C,6.0
C(/C=C\CO)O,-0.8,C,6.0
C(C=NO)I,0.7,C,6.0
C(CI)Cl,1.9,C,6.0
CP(Cl)Cl,1.5,C,6.0
CCCCCNI,1.9,Cl,17.0
C(CC(O)O)C[NH3+],-1.2,C,6.0
C(CCl)C(O)O,0.0,C,6.0
CCCCCCC[CH2],3.9,C,6.0
[2H]C(=C([2H])C([2H])([2H])C([2H])([2H])C(=C([2H])[2H])[2H])[2H],2.9,C,6.0
[2H]C=CCCCC,3.4,H,1.0
CN(C)COCO,-0.4,C,6.0
CC(C)CPCl,2.0,C,6.0
CCOCC[N-]C,0.0,C,6.0
CCC(S)SC,2.2,C,6.0
C(S)SCSCS,2.4,C,6.0
C(C(CN)N)N,-2.5,S,16.0
C(C=CI)I,2.6,C,6.0
CCNNI,0.3,C,6.0
CC(P=O)Cl,0.3,C,6.0
CC(CON)N,-1.2,C,6.0
CC(C)C(Br)Br,3.2,C,6.0
C1CN1CCl,0.7,C,6.0
C(CN)COF,0.0,C,6.0
CS(=C)F,2.2,C,6.0
[2H]C([2H])([2H])C([2H])([2H])C([2H])([2H])C([2H])([2H])C([2H])([2H])C([2H])([2H])C,4.4,C,6.0
[2H]ONC([3H])P,-0.9,H,1.0
CNNCSCN,-0.5,H,1.0
CC(C)SOOC,1.4,C,6.0
CC(C)(C)CC[CH2],3.6,C,6.0
CC(C=N)I,1.1,C,6.0
[2H]N([2H])CCCCC,1.5,C,6.0
CCSCCS,1.5,C,6.0
C([C](CO)O)O,-1.8,C,6.0
C1C(O1)CBr,0.8,C,6.0
COCSCCN,-0.1,C,6.0
COCCCC[NH3+],-0.1,C,6.0
CCCC(CC)F,2.8,C,6.0
CC(CO)SC,0.6,C,6.0
CCSNI,1.0,C,6.0
C(C=S)C=S,0.6,C,6.0
[2H]C([2H])(C)Br,1.4,C,6.0
CNOOCOC,-0.2,H,1.0
C1CC(C1)I,2.6,C,6.0
C[C@H](CNN)N,-1.5,C,6.0
[2H]C([2H])([2H])C(C([2H])([2H])[2H])Cl,1.6,C,6.0
CCOC[C@H](C)O,0.2,H,1.0
CC(C)(C)[NH2+][CH2-],0.8,C,6.0
C(O)(O)(Cl)Cl,0.2,C,6.0
C(C(=O)[O-])I,1.1,O,8.0
C1=NSNSN1,2.7,C,6.0
CC([CH2+])CNC,1.1,N,7.0
CC(CC[CH2])F,2.3,C,6.0
[2H]CCCCCCCC[2H],3.9,C,6.0
CCC[C@H](CO)F,1.2,C,6.0
[CH2]CCCCCC[CH2],3.9,C,6.0
CC(CC(C)S)S,2.0,C,6.0
C[C@H](CO)[CH]CO,0.0,C,6.0
C(CCSO)CO,0.0,C,6.0
C(CS)OI,1.2,C,6.0
[CH2]CCCN=C,2.6,C,6.0
CPNI(C)C,1.0,C,6.0
C(ON)(F)F,0.3,C,6.0
C[C@H](CCCP)P,0.7,F,9.0
C1C(SS1)O,0.2,C,6.0
[2H][13CH]([13C@@H](CO)O)O,-1.8,C,6.0
CN(SC)I,1.1,H,1.0
C[C@H](CCl)N,0.3,C,6.0
C(CCl)O[O],0.2,C,6.0
CCC[C@@H](C)NS,2.0,C,6.0
CCOOCCCl,1.1,C,6.0
C1[CH]CSCO1,1.0,C,6.0
C(CSCCI)S,2.3,C,6.0
CCCI=C,2.9,C,6.0
CC(C)(C)P,0.9,C,6.0
CSCC[CH][CH][CH2],2.7,C,6.0
CCC[C@H](O)Cl,1.5,C,6.0
C(/C=C/Br)Br,2.0,C,6.0
C1C(S1)CI,1.8,C,6.0
C(C(Cl)(Cl)Cl)P,1.8,C,6.0
C(CF)C(O)Br,1.2,Cl,17.0
C[C@@H](CCBr)OC,1.6,C,6.0
C(CCl)C(Cl)I,2.6,C,6.0
CC[C@H](CO)CI,1.8,C,6.0
CCCN1CC1,0.9,C,6.0
CCCSCNCC,1.8,C,6.0
CCOOC(F)F,1.4,C,6.0
[2H]C([2H])N(CCCl)C([2H])[2H],0.3,C,6.0
CCNOC=C,1.0,H,1.0
C(O[O])(F)(F)F,0.8,C,6.0
CONOOC,-0.1,F,9.0
C[C@@H](CCOC)N,-0.1,O,8.0
C(C(O)OCO)O,-1.7,C,6.0
CCSOCCCl,1.5,O,8.0
C(C(Cl)(Cl)Cl)Br,2.8,C,6.0
[2H]C(CCBr)Br,2.4,Cl,17.0
CCSCCOC,1.1,C,6.0
[13CH3]SS[13CH3],1.8,C,6.0
CCCCC=[CH],3.4,H,1.0
C(CO)NCPO,-1.6,C,6.0
C(C(S)S)S,1.3,C,6.0
CSC[13CH2]O,0.2,S,16.0
[2H]C([2H])([2H])C([2H])([2H])C([2H])([2H])C([2H])([2H])Br,2.8,C,6.0
C(CS)C(O)S,0.6,H,1.0
C(P(CCl)O)Cl,0.8,C,6.0
C(CCO)CO,-0.8,C,6.0
CCCPPC,0.7,C,6.0
CSC[S+](C)C,1.6,C,6.0
CCCCSS,2.2,C,6.0
C=CCPCO,0.0,C,6.0
[2H]C1(C(C(NC(C1([2H])[2H])([2H])[2H])([2H])[2H])([2H])[2H])[2H],0.8,C,6.0
[2H]C([2H])([2H])C([2H])([2H])C([2H])([2H])C([2H])([2H])C([2H])([2H])CO,2.0,H,1.0
C([O])(Cl)Cl,1.0,H,1.0
C(N)(Cl)Cl,0.7,Cl,17.0
COP(O)OC,-0.5,Cl,17.0
CCNN(C)C,0.4,O,8.0
COCCSO,-0.2,C,6.0
C1[C@H](S1)CCl,1.3,C,6.0
CCCC[S]=O,1.7,C,6.0
[2H]C(=O)CBr,0.5,C,6.0
C(COCN)O,-1.4,C,6.0
C1N[CH]SN1,-0.2,C,6.0
CC[C@@H](CO)NC,0.1,C,6.0
CCC(CN)I,1.2,C,6.0
C(CCN)CN,-0.9,C,6.0
[CH2]C[N-]CC[CH2+],1.1,C,6.0
CC(C)NPC,0.5,C,6.0
[2H]C([2H])(C([2H])([2H])Cl)N,-0.1,C,6.0
C(C(Cl)(Cl)Cl)O,1.4,H,1.0
[2H]C([2H])([2H])NCCCC,1.3,Cl,17.0
CCCOOI,1.9,C,6.0
CCCN(C)CCC,2.1,C,6.0
[2H]C([2H])([2H])N(CCC)C([2H])([2H])[2H],1.2,C,6.0
C1CNNNN1,-1.1,H,1.0
CC(C)CC(C)C,3.4,N,7.0
C[CH]C([O-])SC,2.4,C,6.0
C(CBr)OOCCBr,1.6,C,6.0
C(COCON)O,-1.4,C,6.0
[2H]/C(=C(/[2H])\[35Cl])/F,1.2,C,6.0
COP(OC)F,0.6,H,1.0
C/C=C\I,2.0,C,6.0
[CH2+]COCC[O-],0.9,C,6.0
CNCCONCl,-0.3,C,6.0
C(=O)(F)I,1.1,C,6.0
CCNCCCF,0.9,C,6.0
CC(C)(C)CF,2.3,C,6.0
CCCC(C)[CH2+],3.2,C,6.0
CC(C)CCCI,3.9,C,6.0
COCCCCC[O-],1.6,C,6.0
C(F)PCl,1.1,C,6.0
C1CC[SH+]C1,1.4,C,6.0
C(CSC[14CH2]O)O,-0.6,C,6.0
CI(N)S,1.1,C,6.0
C1CSOSC1,1.1,C,6.0
CCCCNCNC,0.7,C,6.0
CC(C)C[C-]=C,2.7,C,6.0
[2H]C([2H])([2H])N(C([2H])([2H])[2H])C([2H])([2H])CC([2H])([2H])N,-0.3,C,6.0
CC(S)Br,1.8,H,1.0
C(CC[NH])CCO,-0.3,C,6.0
C(=C/I)\N,0.7,C,6.0
C(F)(F)(Cl)Cl,2.3,C,6.0
CNCC(O)Cl,-0.1,F,9.0
CCC(F)(F)F,2.2,C,6.0
[2H]C([2H])(CCN)C([2H])([2H])CCN,-0.2,C,6.0
C(CSCO)O,-0.4,C,6.0
CCCCNO,0.6,C,6.0
[2H]C1=C(C=NN=C1)[2H],-0.7,C,6.0
CC(C)CONC,1.2,C,6.0
C=NOCCBr,2.6,C,6.0
[2H][13C]([2H])(I)I,2.3,C,6.0
CC[C@H](C)CCP,2.1,H,1.0
C1C(CO1)Br,0.7,C,6.0
CCC(OC)Cl,1.7,C,6.0
C[C@H](CCCl)N,0.7,C,6.0
C(C(C[NH3+])[NH3+])[NH3+],-2.5,C,6.0
CCC(C)[NH2+][CH2-],1.1,H,1.0
CC(OC)SCl,1.6,C,6.0
COC([O-])OC,0.6,C,6.0
CCSCC=S,1.4,C,6.0
CC[C@@H](CI)I,3.6,C,6.0
C([C]=O)Br,0.5,C,6.0
C(S)S,0.9,C,6.0
C[C@H](CO)CS,0.6,S,16.0
CC=CCCCl,2.2,C,6.0
COCC(Br)Br,1.8,C,6.0
CCOCSC,1.2,C,6.0
[2H]C([2H])(CCC)CBr,3.4,C,6.0
C(C(CBr)F)N,0.5,C,6.0
C(C(F)F)NO,0.2,C,6.0
COPOC,0.0,C,6.0
COC=CCl,1.1,C,6.0
CCC(=S)C,1.0,C,6.0
[2H]C1CCC(C1([2H])[2H])([2H])C,3.4,C,6.0
[2H]C([2H])([2H])[15N](C)CC(C)C,1.0,C,6.0
CN=NI,1.3,C,6.0
CC(NCN)O,-1.2,N,7.0
CCC[C@@H](C)NCl,1.8,C,6.0
C(CO)NC[CH]O,-1.4,C,6.0
[CH2][Cl+]Cl,1.6,C,6.0
CSSCN,0.1,H,1.0
C(CC(N)N)CS,-0.5,C,6.0
CCOOOOC,0.6,C,6.0
C[C@H]([C@@H](C)Br)O,1.2,O,8.0
CC/C=C/CCl,2.1,C,6.0
C1C(P1)P,-0.5,C,6.0
C=[C]CBr,1.8,C,6.0
[CH]C(F)(F)F,1.7,C,6.0
